x,y,z,T
0.0125375679,-0.029152669,95.4603043,0
0.00361296115,-0.00314042019,-14.8985424,0
-0.00724912947,0.00343267946,-32.0189781,0
0.00421179784,0.0169723034,21.0336266,0
-0.00228249491,-0.00565050961,-45.9056244,0
0.00528697157,0.0245925635,2.49878407,0
-0.0114391558,-0.0294255838,10.9424334,0
-0.0370023139,0.0241676979,-5.64007139,0
0.0115705328,0.000713166024,4.33262396,0
0.00421829056,0.01307014,-9.95336342,0
-0.0449153967,-0.0239301398,36.2723846,0
0.0153659368,0.00316258799,-0.631934583,0
0.0129074948,-0.015078851,-28.5404606,0
0.0150721567,-0.012240015,-34.3782616,0
0.0114698345,0.022858955,57.2873993,0
0.0168395489,0.0124990968,9.81418228,0
-0.0254476424,-0.0081071211,-66.4464111,0
0.0141105438,0.0244155265,-16.3910198,0
0.00926502142,0.0290999655,115.077347,0
-0.0601235926,0.003518085,-113.510284,0
0.00422920799,-0.0062483009,92.8182144,0
0.0109392842,0.0103981514,97.7781982,0
-0.00805132557,-0.0189544093,8.13851738,0
0.0539500937,-0.00528335059,-50.9317284,0
-0.0208544973,-0.000851935532,12.7903357,0
-0.0564847849,-0.0179771204,-46.7077217,0
0.0383448638,-0.0139652127,51.8413315,0
0.0106885657,-0.00474992022,3.74530959,0
0.0131192869,0.0361603461,-33.3911476,0
-0.00168428756,0.0293841641,-13.0434875,0
-0.030240206,-0.0297778267,41.4362755,0
0.0218731109,0.00319487043,11.8192835,0
-0.00105448673,0.00796292257,20.085722,0
0.0556069836,-0.00960921682,10.1448517,0
0.0084563056,-0.0171906222,16.6386986,0
-0.000680496742,0.0108878734,18.740366,0
-0.0484214872,0.013400387,-8.51958752,0
-0.00463099452,0.0204574671,59.8680115,0
0.00953422394,0.00313430023,98.9231949,0
-0.0240447223,0.0453570187,-54.7048912,0
0.0285432935,0.0264318567,-81.015686,0
0.0297191162,0.0462281369,0.964102507,0
0.00703040697,-0.0134448269,-62.7961235,0
-0.0322206393,0.0271537639,-5.99159622,0
-0.0206025038,-0.0177419577,-1.95919073,0
0.0229905751,0.07930246,-19.3444633,0
-0.0402965769,-0.0331799276,7.52375126,0
0.0181863364,-0.0427530445,-43.5058403,0
0.0220582373,0.0546401106,37.2714577,0
0.00997183658,0.0317658558,117.154121,0
0.0227903314,-0.011431735,19.1276665,0
0.000203866715,0.0578540713,-10.6875391,0
0.0970560312,0.0653961599,6.56115341,0
-0.0315763243,-0.048583746,39.0112991,0
-0.0210377462,0.033566758,-111.193542,0
-0.0300263409,0.00763366884,48.6365395,0
0.0140342666,0.0455985367,-85.7203445,0
0.0296808798,0.0347720347,-70.1205139,0
0.0386868827,-0.079434894,23.7256565,0
0.0898292884,-0.13282989,-90.2826385,0
0.0557226352,0.0160448197,25.279541,0
-0.097770758,-0.0758205652,-17.5887547,0
0.0540351011,-0.0157385767,-43.8105431,0
-0.0118313422,0.0504892655,-76.8776321,0
0.0426152088,0.119193159,68.4760132,0
