x,y,z,T
0.0149735147,0.000796205713,-14.8991394,0
0.00717203785,-0.0279929116,95.4629669,0
0.0101143736,0.00458192313,-32.0087433,0
-0.0056150998,0.016264407,21.0116081,0
0.00137558242,0.0229424369,2.51047039,0
-0.0230361819,-0.0196417179,36.262619,0
-0.000188261925,0.00111164479,-9.92964745,0
-0.0143508641,0.0185560919,-5.65718985,0
0.0484103002,0.0182821453,4.32032728,0
0.011473421,0.00902145356,57.3257713,0
0.0108201168,-0.037079908,-45.8885002,0
-0.0108320443,0.0122579057,-66.4587708,0
0.0115472414,-0.0199824534,41.4205017,0
-0.0139692239,-0.00778045552,10.9386969,0
0.00487068156,0.0233814679,-0.603748083,0
0.0402291305,0.0131773185,-16.3879967,0
0.0391411409,0.0034059207,-28.5293903,0
0.0108092148,0.024167126,-34.4850502,0
0.00591173954,0.0323594511,9.82133198,0
0.0286828317,-0.0121112801,-113.552887,0
0.0440832898,0.000986851053,97.7985992,0
-0.0133523857,-0.0128800524,92.8244553,0
-0.0210984834,0.0472660661,115.104065,0
-0.0156976357,-0.00549159618,-50.8504753,0
0.00415295642,-0.00801665243,8.11854553,0
0.0533820689,-0.0358338468,-46.414196,0
-0.00757467607,0.0327492952,-46.6723785,0
0.0242881048,-0.0191062838,51.8426819,0
0.00746894628,-0.00215955987,16.6132622,0
0.0252037663,-0.00771180168,-34.2966537,0
-0.00508370902,-0.0114401504,-62.808918,0
0.0268753022,0.00592859648,117.112335,0
0.0434276201,-0.0289840475,37.1520004,0
0.00630665291,0.0138430912,11.8100538,0
-0.00551073859,-0.00320633338,-19.2992649,0
-0.0172908641,0.0111699887,-8.52469444,0
-0.0308588874,0.0161710866,9.44287395,0
0.00122895604,0.038545642,-13.0358763,0
-0.00461726543,0.0141741838,-6.03882837,0
-0.00563150086,0.0113952002,20.0949764,0
-0.0334971622,0.013694833,-43.6126633,0
0.00111225131,0.0352751277,59.8813019,0
0.00172721397,-0.019170979,-1.90748656,0
0.000565835915,0.0120366774,19.2293186,0
0.00438369671,-0.0441559032,3.74183989,0
-0.0256089363,0.0615376271,-54.7116051,0
-0.00993052125,0.0189966653,98.9428024,0
0.00425209897,0.0127436332,10.173749,0
0.0164930709,0.0399794243,0.913681984,0
-0.00867165625,-0.0182935875,39.0504684,0
-0.0789966956,-0.0570423044,-75.8149872,0
0.0747956783,0.0183673203,6.41990614,0
-0.0396226607,-0.0519419536,11.0555944,0
-0.0462655835,-0.0877497643,-41.6428604,0
0.091230303,0.0385898538,-34.8298683,0
-0.0325925946,-0.00529200723,12.7812033,0
-0.00151333434,-0.0358910374,48.4865913,0
0.0385930501,0.0505765676,18.7185574,0
0.00942482427,0.0451998673,-70.0750275,0
-0.0318772495,-0.0282742884,7.52511358,0
0.0392135642,-0.0410940908,68.6067657,0
-0.112085275,0.00454821158,-14.4014339,0
0.046372693,-0.0390707329,-110.927284,0
0.0409797691,-0.00799654797,-81.0722198,0
0.0585791543,-0.0723588094,25.0690479,0
-0.0380916446,0.0442801416,55.4915161,0
0.0446991213,0.0278152861,24.1620235,0
-0.0154811274,-0.00843379647,-17.0928688,0
-0.0182007849,-0.049582351,-33.4169312,0
0.0888906568,-0.12154609,-90.1862335,0
0.0751173422,-0.0311304405,23.0151348,0
