x,y,z,T
-0.00461528171,-0.00639285892,108.544029,0
0.0036129863,0.0301362239,50.6547508,0
-0.028223183,-0.0137464236,-8.69501877,0
-0.0211040322,-0.00956601743,4.50323772,0
-0.0085483361,-0.0177038573,-35.4972267,0
-0.00548943318,-0.0114317015,0.976475656,0
-0.0181421917,0.00859430339,87.3286591,0
-0.00893926993,-0.0193182696,6.90599537,0
0.0100805713,-0.0231714379,29.7860508,0
-0.0288574267,-0.0283696447,-48.499012,0
-0.000913045427,0.0175737049,22.1732903,0
-0.00956142228,0.0122268843,-28.6363163,0
-0.0118236858,-0.0156947356,-13.3976631,0
0.00719246315,-0.00495698443,24.709444,0
-0.037551634,0.0198759511,-3.77004671,0
0.00969090126,-0.00979124382,-15.2266207,0
0.0174791701,-0.00565125002,-48.2308388,0
0.000348474103,0.018104421,31.6237812,0
0.0681488439,0.0132426098,59.8940315,0
-0.00716390973,-0.0257068407,-14.2076778,0
-0.0143203596,0.0451042429,-49.3764648,0
0.00785515644,0.0334639512,-2.85269642,0
0.0216082614,-0.000214681539,46.0819969,0
-0.00105941657,0.000359407859,-62.5357361,0
-0.00809183251,0.0396581441,41.5970688,0
0.00699817017,0.00371453678,126.968208,0
-0.0353879146,-0.000259995024,-29.3721352,0
-0.00644578226,0.0288812313,-42.9629059,0
-0.0297921095,-0.0115283038,100.723312,0
0.0155214937,-0.0319963992,51.0319252,0
-0.0156848263,-0.0415569656,-51.6344376,0
-0.00571081322,0.0162684787,12.8923378,0
-0.00309391436,-0.006631542,82.2184219,0
0.0612278804,-0.0697596446,17.2758675,0
0.0170812793,0.023028966,-54.1203842,0
-0.0138639631,-0.00102221849,78.7745819,0
-0.0168013182,0.000285570684,60.5187531,0
0.0416638479,-0.0048201629,-40.9508705,0
0.0118732126,-0.0274905339,35.4784698,0
0.003372557,-0.00322586065,46.2533073,0
0.000458398164,-0.0067140907,-37.6965332,0
0.0324035734,0.0160775166,131.627838,0
-0.0015949615,-0.0316565149,118.353867,0
0.061299216,-0.0398679599,53.2880058,0
0.0406776555,-0.00234945957,-82.2149658,0
0.0473668613,0.0959337354,-52.6704407,0
0.0234063622,0.0190230049,-35.7469101,0
0.0416931696,0.00721903332,-15.5376587,0
-0.0368877351,-0.0808459371,-25.5453644,0
0.0119567011,0.00438531861,-79.1945801,0
-0.00622989191,0.0338290669,-20.3711319,0
-0.0173858143,-0.0142805194,83.0631638,0
0.0220538639,0.0208436251,-131.044739,0
0.081637688,-0.0102999238,-55.4965172,0
0.0490037277,0.00286516268,68.5320969,0
-0.0275486652,0.0104484763,51.5388489,0
-0.0193812475,0.000936560333,-8.90403557,0
0.0652322546,0.0639411807,107.346306,0
-0.0247256365,-0.00813810807,46.699028,0
-0.00218755403,-0.0192581937,-45.9549561,0
0.027011469,0.00278444658,40.3154449,0
0.0325065814,0.0251216963,-7.67892838,0
-0.0431660488,-0.00593023654,33.0449905,0
-0.00574647682,0.0142356474,62.5410156,0
0.0269105136,0.0139669823,-43.7323685,0
-0.0268226583,-0.0122550847,42.2596817,0
0.00545459986,0.0090249991,150.10022,0
-0.0271988139,-0.061751768,29.5377979,0
0.0146847321,-0.032205198,27.1495209,0
-0.0086040888,0.0378926694,-57.7907028,0
0.0446023978,0.00511791697,15.8745365,0
-0.0201124083,0.0426586419,-31.2180729,0
0.0305959899,-0.0743743628,-80.1556549,0
-0.00601670891,0.0346699394,66.7583694,0
-0.0538408346,0.0821471438,-60.3996162,0
-0.0144785959,0.00522446586,105.547928,0
0.00769713009,-0.057849519,20.1383305,0
0.0152739687,0.0769221112,14.1319008,0
0.0185726993,0.030958673,-56.73172,0
-0.0294115581,-0.0628552809,-21.3089123,0
