x,y,z,T
0.00821910799,0.0128419306,-26.9061012,0
-0.00774376979,0.00522263022,10.267477,0
0.00614085561,-0.000461858435,40.689846,0
-0.00613840437,0.00474308291,-55.3647728,0
-0.0169985536,0.0328223817,-78.800148,0
0.000681960431,-0.00313920598,-48.6477356,0
0.0196828078,-0.0017868072,-60.2753868,0
0.0240473561,-0.0100796791,82.0974274,0
0.0199754685,0.0124342358,-54.5480804,0
-0.0155312931,0.00236609578,27.7172108,0
-0.0280335546,-0.00820603687,4.20390177,0
0.012037714,-0.0192334522,5.76165485,0
-0.0273293834,-0.00220273994,113.429222,0
0.00226168707,0.0268043876,-48.4080811,0
0.00373629527,0.000208778016,16.6819229,0
0.0221666619,-0.0037647034,-40.4498863,0
0.00392831396,0.0189945549,-19.4742279,0
-0.0225557648,0.0341729969,-23.1998425,0
0.0334955379,0.00745369121,31.3327446,0
-0.000408859487,-0.0177256204,-46.0371552,0
0.0212701783,0.0140739698,-65.5169449,0
0.000772055879,-0.0089255115,61.7714729,0
-0.00239358866,-0.000921029015,-28.5608425,0
0.000462135504,0.00235979329,47.2077217,0
-0.00539931376,-0.000871203374,42.1839027,0
0.00698003964,-0.0168314874,-98.4059448,0
0.0253764559,0.00545825157,-58.3850517,0
0.0262518618,-0.0120090898,-14.6558123,0
0.00212931959,0.0169886202,36.1425171,0
0.0110646635,0.0199215263,53.7831421,0
-0.0145018334,-0.0234030224,58.3854675,0
0.00926559605,-0.0168178882,24.9758625,0
0.00484478753,0.00362098566,2.25790238,0
0.0360362977,-0.00611160742,-16.2437572,0
0.00445498992,0.0551155955,-34.6904373,0
0.016313659,0.0795170218,-8.46216106,0
0.0131561775,-0.00860159658,-41.161705,0
-0.0316546299,-0.00102629408,-27.1529274,0
-0.0218085367,-0.000562572328,-59.0248871,0
0.00196576281,0.0177004989,-42.5041504,0
0.00191476161,-0.018971134,87.1674881,0
0.049844604,-0.0334192552,-35.0645218,0
-0.0169850979,-0.00248297956,-47.3487701,0
0.0215059407,-0.0453172252,-103.962723,0
-0.0118328836,0.00146649429,-11.1651325,0
-0.0215012468,-0.0400825851,-37.5939293,0
0.00811491441,-0.0152018331,-49.5998497,0
0.0425481573,-0.0207666866,31.8170128,0
0.00307088229,-0.00223752018,-112.552917,0
0.0216561761,0.0276832171,1.28838813,0
-0.0151391039,-0.00122323434,90.0299149,0
0.0323696584,0.0240793843,14.46527,0
-0.00746079441,-0.00339604146,-47.9998245,0
0.00631057471,-0.00125203922,-143.897568,0
0.000126887739,0.0119031267,-3.99949336,0
0.0226248503,0.0328949094,50.0576859,0
0.00747003919,0.040050596,-35.4035759,0
0.0191293582,-0.000758078822,-67.9480972,0
0.0258404147,-0.0316086747,-28.8136349,0
0.0642220378,0.00411994848,23.145731,0
-0.0143833375,-0.00793915894,92.5344086,0
0.0237041842,0.0597383231,38.2760887,0
-0.0254062749,-0.0371793099,15.0309916,0
-0.113154799,0.0155935576,60.504303,0
-0.0101858852,-0.0107148392,21.7000847,0
0.0179073699,-0.0134706153,-20.4792442,0
-0.00766640808,-0.0127780624,-75.1411514,0
0.0119718863,0.0763789117,-78.1748505,0
0.0463929959,-0.0355432183,-2.36154056,0
0.0178015493,0.00330874999,-114.627487,0
-0.0178858675,0.0177430212,49.3969154,0
-0.0447180159,0.0997921377,69.2485886,0
-0.0851714835,-0.0711320564,27.0618591,0
-0.047860723,-0.100836001,13.3819332,0
-0.0137218479,-0.0520810746,-30.814497,0
-0.0469860956,-0.0265577808,-88.9018173,0
0.0552115925,0.0507636704,65.1154633,0
-0.0655860901,0.0293371435,-6.10838747,0
0.0423999019,-0.0399303064,-50.5186653,0
-0.0172173474,-0.0210499298,-17.6684513,0
-0.00726892706,0.0682495907,-72.546936,0
0.0151744252,0.0896047428,-69.1941681,0
0.0516576171,0.133806273,19.1616821,0
