x,y,z,T
-0.00103613595,-0.00196656352,108.561508,0
0.00284660072,0.0337184258,50.6465034,0
-0.0177656766,-0.00989114959,4.51561785,0
-0.0107796378,0.0190768093,87.3172073,0
-0.0204816312,-0.0190492272,6.89215755,0
-0.000769082981,0.0110179447,22.1810837,0
-0.020619588,-0.0254980549,-8.69926834,0
-0.00979442429,0.00994112343,-48.5056458,0
-0.0141119957,-0.017302474,-13.3893614,0
-0.0233939085,0.00445716921,0.987420619,0
-0.00124136347,0.00911617465,-28.6444054,0
-0.0131344274,-0.00827594195,-35.4934578,0
0.0612141564,0.0184721481,59.8935089,0
0.0134819802,-0.0152056795,-15.2228327,0
-0.00436721416,0.0470805056,-49.3787918,0
-0.0126146004,0.0137463026,126.986862,0
-0.00546691287,-0.0241507776,29.7756863,0
-0.0204688441,-0.0321095474,-14.1766758,0
-0.0193679035,0.0394260362,-42.943264,0
0.0141707258,0.014962567,46.0518646,0
-0.0031539367,0.0248298626,31.6145,0
0.00360189285,0.00281031546,-2.85967875,0
-0.0173525549,0.0455201603,41.6163521,0
0.0237076115,-0.0327332206,51.0249252,0
0.00783217326,0.000513155013,24.6742191,0
0.0138556939,-0.0273515061,-62.5353584,0
0.0266365428,0.0220985264,-29.3461609,0
0.0278298017,0.0171334445,-54.1341591,0
0.00111022266,0.0050007049,-48.2378159,0
0.042507641,0.0169392191,-40.9582825,0
-0.00725699821,-0.0122178933,-37.7052345,0
0.0150316283,-0.0161438417,82.2116623,0
0.00340020657,0.00955818407,78.7462387,0
-0.00926286448,-0.00340429298,12.8658295,0
0.0496199951,-0.0626575872,17.2924614,0
-0.00942747016,-0.0482519455,-51.6430244,0
-0.0365371928,-0.015618138,-3.7813015,0
-0.0336403698,-0.00621828437,100.742775,0
-0.0268648174,0.0199866369,83.0475998,0
0.0254214965,0.0208629183,-35.7507248,0
-0.0187000912,-0.0369398296,35.5207405,0
0.0271556769,-0.000945667794,131.610596,0
0.0289607216,0.0305891223,-15.5578623,0
0.00641031843,0.0159390457,-131.05777,0
-0.00595672149,-0.0126707163,118.358238,0
-0.0397063196,-0.0501554199,46.2265739,0
0.0682773292,-0.0153488331,68.5222244,0
0.0745668411,-0.0863276049,53.2681503,0
-0.00990561023,0.00567553937,-82.1769104,0
0.0107989255,-0.0117865503,-79.1887131,0
-0.00773972925,-0.026781667,-45.9446335,0
0.0163468476,0.013712151,-7.66080999,0
-0.00138440845,0.0289097093,-20.3957386,0
0.00507401163,0.119757645,-52.6574478,0
0.0300964359,-0.0225567613,40.3103523,0
0.0099972263,0.03964708,60.5238724,0
-0.0670571029,0.0330732986,51.5542259,0
0.00435743481,0.0145640764,62.5692482,0
0.0124463672,0.019208828,-8.91310406,0
-0.00733533315,-0.0319394432,46.6647644,0
-0.0480078459,0.0735602751,33.071125,0
0.021180097,0.0140939113,-25.5944176,0
-0.00130788574,0.00914095435,42.2700577,0
-0.0397320837,-0.0383909121,29.5142937,0
0.0524438024,0.0233531874,107.357765,0
-0.0235695448,-0.0016748819,-31.3257923,0
-0.0272381492,0.0392445587,-57.8256989,0
-0.0651084408,0.0135924453,-97.1271286,0
-0.00342805265,-0.0447714366,15.8559113,0
-0.00935926195,0.035482727,-60.4090195,0
0.0719821975,0.0223332271,-55.5011826,0
-0.000948583649,0.0353141539,66.7627258,0
-0.0105093243,0.0353510268,150.060135,0
0.051473476,-0.026088424,27.1391029,0
0.0182228386,0.0811120197,14.1193838,0
-0.0140210325,-0.0171626937,105.413506,0
-0.0318078138,-0.0792300403,20.0168476,0
0.030565314,-0.0884737521,-80.1872253,0
-0.0167332627,-0.00615655445,-143.645813,0
0.0237802342,0.0372056812,-56.7190552,0
-0.00249703205,-0.0405881032,-21.2956409,0
