x,y,z,T
-0.00449794298,0.00154533586,-24.4898758,0
0.0155321565,-0.020007886,-66.0460281,0
0.000897416961,0.00466699991,57.2511482,0
-0.0103991888,-0.00897754543,-91.1119614,0
0.00588800851,-0.0130608017,-15.363904,0
0.00488859043,0.011302039,64.9564819,0
-0.0202260781,0.00393663626,-56.9575844,0
0.0131681049,0.000200561219,3.9861629,0
-0.0010806761,-0.0048451391,-63.6604805,0
-0.0209305864,0.0231339894,-65.1562805,0
-0.0136177856,-0.00173404627,-50.7514076,0
0.00255291257,-0.0156736467,11.9717054,0
-0.00211144472,-0.0180673879,-11.3838978,0
-0.00585595937,0.0284669083,45.8704224,0
0.0378783904,-0.0180005506,-4.40938425,0
0.00844970811,-0.0169710834,103.665596,0
-0.00563541753,-0.0159555692,-87.5930939,0
-0.00658218237,0.0186163075,-13.2829113,0
0.0138678653,-0.00418939861,18.2196255,0
0.0144552803,-0.0213130061,2.22591591,0
0.00998810213,-0.00524458289,-23.4991951,0
0.00364618003,-0.0137459459,79.4260406,0
-0.0389262512,0.0217575692,3.75449491,0
0.0240328889,0.00670536375,5.63834047,0
-0.0157557726,-0.00691609271,-36.9080162,0
-0.0150838662,-0.00756579358,-3.03836441,0
0.0206388365,0.0349239036,1.23336101,0
-0.0135453315,-0.000437909679,10.1144009,0
0.0149845704,0.0060746586,41.2953377,0
0.0129671134,0.0274865795,20.60256,0
0.0113076726,0.00677486137,-32.7145348,0
0.0279053673,0.0242119581,92.2683334,0
-0.00610861927,-0.00604382716,-1.6034708,0
0.00438080914,0.00232858374,-65.6546249,0
-0.00708570378,0.0140384287,12.6402988,0
0.0702114627,-0.014953237,8.49787712,0
-0.0376816019,0.0325509571,33.1972389,0
-0.0506971888,0.0331456028,-25.5086403,0
0.0501844101,0.00380764809,-43.3324852,0
-0.0215979833,-0.00171169417,1.95425177,0
-0.00928256754,0.0276023913,53.0511322,0
0.0154637061,-0.0167981405,13.3894844,0
-0.00274454593,0.0124006728,104.605125,0
0.0122926263,-0.0119589325,49.8865585,0
0.0260792635,0.00561198359,-114.872864,0
0.0155858314,0.0168572962,98.3519363,0
0.00479207234,0.00995239709,-63.916172,0
-0.00550937653,-0.0281263832,70.3429947,0
-0.0377221778,0.0167057756,-49.3560791,0
-0.0650629401,0.0981472731,15.6529274,0
8.57565537e-05,0.00491547212,35.3392601,0
0.0142614041,0.0345899947,2.85850334,0
-0.019985972,-0.0327103883,-7.48062325,0
0.00263768062,0.0341105089,-76.7352295,0
0.000120627999,0.00888490025,90.0941315,0
-0.0105493767,-0.0070635858,19.6996803,0
0.0412031375,-0.0231507644,-19.4662666,0
0.000895686331,-0.0668007061,-4.04253197,0
0.0279276408,0.0027851793,-52.7991524,0
0.0440273173,0.00168861181,50.7871323,0
0.0551983304,0.0895573348,15.2049131,0
-0.0155119244,0.0472207963,-34.8671989,0
0.0225281268,-0.037040811,-26.2366409,0
-0.018783424,0.0224455167,-122.450096,0
-0.142281428,0.0783084184,5.2932744,0
-0.023145061,-0.102508582,42.2661743,0
0.010188845,0.00528100412,-47.59515,0
0.0302633066,0.0459782705,91.3144989,0
0.00415813271,-0.00437368127,-27.9557419,0
0.0866267681,0.00114264991,-21.6754017,0
-0.0226383097,-0.0187455527,27.9278965,0
0.0421595685,-0.00574995019,131.39415,0
0.00842240546,0.0063457652,-77.0911255,0
0.00448800391,0.0114004156,-14.9079161,0
-0.0203428194,-0.0435447469,87.9809723,0
0.025903821,-0.00430836994,-5.64696121,0
-0.0268561244,-0.00231524976,-39.1170044,0
-0.0598446354,-0.0377192423,-79.9548874,0
-0.10929393,-0.00311837159,35.0314484,0
0.128565669,-0.121712066,59.3689613,0
0.150493547,-0.0884239897,-67.5818405,0
