x,y,z,T
0.0164206102,0.0279350113,-40.7789345,0
-0.0105178468,-0.0171878766,-66.6517792,0
0.00509126531,0.000901796098,16.3923378,0
-0.0115871476,-0.0067961053,25.944212,0
-0.0316181555,-0.0128312558,-1.47404909,0
0.0293138176,-0.00921809394,-34.9834251,0
0.0140862856,0.00383632747,-30.6979599,0
-0.00465587899,0.0146933813,20.9639492,0
-0.0195518564,0.00262352265,-107.358788,0
0.0128253512,0.0211329572,-11.5128212,0
0.0152459824,0.00954653695,81.7633591,0
0.00507339789,0.0128993355,-14.6833925,0
0.0218118001,-0.000725551625,-37.5102005,0
0.0144763654,0.00793338194,-75.3600693,0
-0.00821376685,0.0182248391,33.9002457,0
-0.0112971552,0.0115243243,-20.0680656,0
0.0111041246,0.00299343746,57.612896,0
-0.0354966559,-0.00786196161,123.776772,0
-0.0070766178,-0.0165399592,21.8402042,0
0.00459465012,-0.0153972581,-95.4802246,0
0.00994899124,0.013778449,11.3176937,0
-0.0181007925,-0.0253583696,7.97826624,0
0.0180197507,0.0210238323,-3.01302528,0
-0.0058054612,0.0326732062,35.4591789,0
-0.0166852344,0.0155290049,-78.449295,0
0.00187140831,-0.0154973287,57.4107285,0
-0.00150557724,-0.0506856479,-19.6057205,0
-0.0403590985,-0.0198792759,-15.6665249,0
0.00977363158,-0.0175273735,-47.9688797,0
0.0103240823,-0.0534420535,39.8031921,0
-0.0224176906,0.000889303512,14.1300325,0
-0.0114061739,0.00692219287,-24.0160313,0
-0.0206682775,-0.026200559,29.5395699,0
-0.00636282051,-0.0156416222,38.3455429,0
-0.018883571,-0.00277979509,-50.7720985,0
-0.0117798671,0.00520399539,30.6963959,0
0.029295329,0.0200525522,-11.7256126,0
-0.0278109573,-0.00265715225,-16.1919289,0
0.0275837127,-0.00608418044,96.977272,0
0.0253886376,0.0557101592,93.8751297,0
0.0172593445,0.0094511956,47.8765678,0
-0.00385797163,-0.00445192307,21.170229,0
-0.00597695541,0.00992604624,-28.2535667,0
-0.0157879367,0.0178454313,45.4813118,0
0.026516255,-0.0229335856,12.7418547,0
-0.0227785818,0.0256493911,27.5042667,0
0.0044846707,0.0060962718,11.6710997,0
-0.009260552,0.00906745251,52.7011948,0
-0.0333687551,-0.0233781151,46.9460449,0
0.0484967344,0.0306760203,-41.2644577,0
-0.045746427,0.0480695032,62.267807,0
-0.0131293721,-0.0137350103,-81.3111801,0
-0.083112441,0.0677840784,-46.432415,0
0.0952192098,-0.0461665243,29.7017117,0
0.0877768919,-0.0110085309,-68.1733704,0
0.0100760255,-0.0448611602,24.3696232,0
0.114647694,0.019205302,31.6130466,0
0.0169603731,-0.0635612458,42.21632,0
0.0478682481,0.0278843082,-86.0617142,0
-0.000676019641,0.0234163888,-53.6415901,0
-0.0331372768,0.0377591848,8.99581242,0
0.0535546988,0.0778479874,-51.1644821,0
0.00945354439,0.0148309786,110.998795,0
-0.0217196159,0.010814772,-108.562531,0
-0.130434483,-0.0417633206,18.6247654,0
0.0626288727,0.110988945,-30.387476,0
0.102460027,-0.0151365763,-57.2440071,0
-0.0590347201,-0.00517814327,1.55774534,0
0.0559895597,0.016528789,135.303787,0
0.0601159856,-0.0925724655,-39.3474846,0
