x,y,z,T
0.00616200315,-0.0185684115,-82.839653,0
0.0257297847,-0.0155246602,-4.00806475,0
0.00476281811,0.027314838,-0.986640811,0
-0.0169678275,-0.00110470888,-75.3598862,0
-0.0043533002,-0.0353442244,102.729988,0
-0.00129156606,-0.0197229683,79.0126266,0
-0.0515227504,-0.0328705236,31.4385948,0
0.0126530342,-0.00942094345,-41.3995895,0
-0.0110354796,0.00636384776,25.5960484,0
0.031559322,0.0267695077,-23.4362831,0
0.00520651694,-0.00479242112,-107.166252,0
-0.0159777384,-0.00918709487,30.7233143,0
-0.0227126628,0.00472267903,23.6622944,0
0.00846037734,-0.0269518662,-121.624794,0
0.0258971713,0.0150392633,-63.6621399,0
0.000512752507,0.0291760974,-25.7529202,0
-0.00545065943,0.0363959782,133.930664,0
0.00369187817,0.0303120222,-7.23179817,0
-0.00948825199,0.0127464142,15.2889423,0
0.0229997281,-0.0254646428,-31.8774223,0
-0.0120413015,0.0147279715,-24.0370331,0
0.11526303,0.020104114,49.5685043,0
0.000950109737,-0.0273787323,-36.0929794,0
-0.0224461928,-0.0215174053,-13.25809,0
0.00933431927,-0.00854956079,-0.662475407,0
-0.0233025569,-0.0112426374,-11.9044724,0
0.0188787896,0.0162056424,-30.6636448,0
0.040442545,-0.0148563161,-37.8257561,0
0.036555469,-0.0269273687,40.0791473,0
0.00665360084,-0.0102190124,141.243744,0
0.0248078816,-0.00758744776,10.1448154,0
-0.0157664549,0.0262641702,14.8891745,0
0.00339912111,-0.0156752989,17.4727421,0
0.0101643512,0.000248398632,-43.3620949,0
-0.00184187235,-0.00488092611,62.499012,0
0.0478725471,0.0250515584,-93.4218445,0
-0.0144510344,0.031061694,9.35876656,0
-0.0276318826,-0.027040001,-37.3187523,0
0.00108693889,-0.0110709071,-31.4020977,0
0.0520885326,0.00206009112,-1.75671124,0
0.0321561806,-0.0546878949,1.01757181,0
0.0461360849,0.0229848698,55.4848442,0
-0.000248421828,0.0438046753,52.2626801,0
-0.00512952358,-0.0798026472,5.75143194,0
-0.0193406176,-0.00023455621,-44.8933182,0
-0.0303597338,-0.00422095973,39.3122215,0
0.022379633,0.0095238043,-2.27039242,0
-0.0263231769,-0.0491517149,-76.7480316,0
0.0280307159,0.0197466612,-40.9466362,0
0.0372306071,-0.00647554547,72.7165833,0
-0.00804047752,0.0187357366,-70.031723,0
-0.119796231,0.0192824285,0.531650901,0
-0.141507939,-0.0234442558,48.4286537,0
0.0106030917,-0.0261754449,-101.148521,0
0.0619294792,0.0404701568,-24.8554077,0
-0.0538165644,0.120515086,69.9999542,0
0.108986445,-0.0104706166,12.7817268,0
-0.0197960585,-0.0342685618,58.7296677,0
-0.0592432618,0.00688274996,-46.7206345,0
-0.012226278,0.041223973,-54.2386513,0
-0.00927640684,0.0886696428,-29.8336067,0
0.00197148486,-0.157164544,-69.3072739,0
0.0145546077,0.0345083438,13.9505491,0
0.0355693251,-0.0384487882,-35.4818344,0
-0.0411916338,-0.0891706198,65.2558441,0
0.124447852,0.108201481,-20.9401588,0
-0.146988645,0.0146387294,-33.6548004,0
