x,y,z,T
-0.0120496834,-0.0104018925,97.8748627,0
0.0257427823,-0.00349154393,0.342690647,0
0.00271265465,0.00272534112,7.92646933,0
0.00526140258,-0.0053705913,26.3081932,0
-0.0135349715,0.0307620559,-29.6929169,0
0.00822797138,0.00114518462,-91.2331848,0
-0.00362804485,0.0111937691,35.1545258,0
0.0124318358,0.0235258453,-32.173111,0
-0.0200424045,0.00373675837,17.8681202,0
0.00275255111,-0.00849879626,-54.6612549,0
-0.010173413,-0.010956537,-17.8080597,0
-0.0319460519,-0.0188172236,30.2420444,0
-0.0131697468,0.0118017811,112.537796,0
-0.00400375621,-0.00766110606,-62.3360825,0
0.0112964772,-0.0103693558,-84.232254,0
0.0121270036,-0.0130443983,-64.9815445,0
0.000537879358,-0.00942909159,46.5310326,0
-0.0119451303,-0.00223786873,3.62039399,0
0.0105453087,-0.0165389311,-13.8319845,0
0.0085035665,-0.0161645431,110.234886,0
0.0031684346,0.0289462954,143.70488,0
-0.0257200841,0.0281364657,44.3984413,0
-0.0333706476,-0.0127019063,40.5862808,0
-0.00790783111,0.0251834262,-40.1709824,0
0.00112588308,0.016148217,-45.624218,0
0.0210180022,-0.0372074805,17.033371,0
-0.0270956736,-0.0180492643,65.6304855,0
0.0145164132,-0.00330773555,20.592392,0
-0.0204354823,0.0114333676,18.9687672,0
-0.0115012238,0.00985577237,-39.1294136,0
0.0145414146,0.00688155461,-49.6269226,0
-0.0285815224,0.00678948173,1.69209862,0
-0.0162163824,-0.0133609539,-28.3446331,0
0.0223297216,-0.017490305,-10.125824,0
0.00869173277,-0.0278639812,9.36012363,0
0.0525831319,-0.0150254713,128.811996,0
0.00205783593,-0.0517677777,29.3996582,0
0.00987601373,-0.032139264,-11.7068377,0
0.0289806984,0.00176622369,25.2905159,0
-0.0590024665,-0.0132339671,-39.4392776,0
-0.00961340591,-0.0259546731,-1.68848825,0
0.0425330177,0.029439576,31.5273533,0
0.0313205943,-0.00559715601,104.813324,0
-0.0485089384,0.028221352,-15.4088793,0
-0.0334965326,0.0397375301,-107.582222,0
-0.0303551815,0.0247299466,-110.62384,0
0.00870445464,0.0403094888,14.5926018,0
0.0392141715,-0.0333991684,23.6881256,0
-2.81423654e-05,-0.0450243242,145.408783,0
0.00585110439,-0.00190821895,-83.4319077,0
0.019922426,0.0661874115,52.0612831,0
-0.0155788865,0.0350061022,98.5351334,0
-0.024039166,-0.0109422905,-88.3096542,0
-0.0139855547,-0.0226969179,59.7718353,0
-0.0474876054,-0.0353664234,-5.01282549,0
-0.0188996345,0.0316927284,21.127964,0
-0.0439640693,-0.0444167592,-50.3205299,0
0.0233062133,0.0195191093,60.772213,0
0.00822434854,0.000834805483,55.4954376,0
0.010431692,-0.0507744923,-110.963005,0
0.110116772,-0.0345318951,-47.2219849,0
-0.0652294531,-0.0413815789,25.8201771,0
0.052498538,-0.00588137889,66.0108261,0
-0.15984036,-0.127474234,-72.6032181,0
-0.141324893,-0.0605275519,13.8272181,0
-0.0613822676,0.0142931342,-75.1075211,0
-0.0331468843,0.0287898555,52.7694054,0
-0.0144197354,0.0173188522,-117.627777,0
0.027638562,-0.0542252883,-21.1420078,0
0.01701965,0.0755639896,33.6020851,0
0.107739575,-0.027475873,-41.8652725,0
0.00643834239,0.00417877175,-35.6846237,0
