x,y,z,T
-0.00716866786,0.0140318554,15.3362341,0
0.0154409688,0.0150968432,5.11011887,0
-0.0128752626,-0.00560031179,22.2543335,0
0.0114309937,0.00652794726,30.3241959,0
0.0291956943,0.00598662905,59.9811096,0
0.0387122519,0.0156956222,56.6092606,0
0.00162335893,0.00913298782,106.815369,0
0.0101516927,-0.00430808309,1.19444728,0
0.00368865207,0.00974754989,-8.43135643,0
0.000553239894,0.0233076029,1.40503073,0
0.0238859653,-0.0152629307,24.2587357,0
0.0093511967,-0.014061071,-72.2050018,0
-0.0107150963,0.0101758,-26.5353107,0
-0.000350175949,0.0389293134,-29.8126564,0
0.00308527844,0.0232688878,-57.4652634,0
-0.0153103275,-0.000335510325,86.8519745,0
-0.0232500006,0.0183150508,-4.53053904,0
0.0200916119,-0.00474449992,-28.4681778,0
0.00768599007,-0.0334783383,30.8646965,0
0.0192630906,0.0250552054,-97.7545166,0
-0.00997969508,-0.00952441059,23.4489746,0
-0.00560531113,-0.00620726077,-13.7364283,0
0.0197478719,0.0171145163,-39.7267265,0
0.0337568335,-0.016118193,-2.35379934,0
-0.0211679246,-0.0113658505,-35.4153214,0
-0.0389497653,0.001095435,100.527977,0
0.0238785949,0.00776422629,-12.7347889,0
0.0528702065,0.013186858,26.4013214,0
0.0107020792,0.0142138368,88.2513504,0
-0.00263605569,0.0246846341,-76.718811,0
-0.0240088254,0.00725401659,-19.3126602,0
-0.00692874333,-0.00175172603,49.3238068,0
0.016376799,0.0149867684,-66.9670639,0
0.0167549066,0.00886991434,-34.7181816,0
-0.0575313903,-0.061413195,75.491188,0
-0.0200654585,0.0136461323,-20.5661068,0
0.00150351005,0.0324671119,-90.2505722,0
-0.00636545289,0.000626890862,80.0298004,0
-0.0246693101,-0.00899083912,99.9901581,0
-0.0161136594,-0.00930433534,29.5752583,0
-0.0327236652,0.0293035619,18.612154,0
-0.0533181727,-0.0304351859,-31.6051693,0
-0.0256650317,-0.0296174642,-100.987572,0
-0.0368379503,0.00420229649,-66.3924103,0
-0.00308048748,0.0359549895,10.4088907,0
0.00855613966,0.0635618791,-10.1306591,0
-0.0218731184,-0.0122426702,-39.026329,0
-0.0617794767,-0.0130403182,-22.2397728,0
-0.00351564377,-0.0137346387,-5.7353735,0
-0.0226326082,0.0303798877,-115.497581,0
0.0164134558,-0.0185476318,-70.5672684,0
0.0230690837,0.0412436128,17.7147064,0
-0.00450297771,-0.00471132249,6.19945288,0
0.00447788415,-0.0020738116,68.3518982,0
-0.0213180948,-6.90440138e-05,-21.2088356,0
0.0132198418,-0.00785664748,-43.9715538,0
-0.035082534,0.0286250021,45.4920197,0
0.0063212323,-0.018499203,28.1752739,0
0.058277715,0.00393319316,-50.8847618,0
0.00447567459,0.0460770987,15.0928698,0
-0.0391989015,-0.0388056226,-67.6515808,0
-0.0353408419,-0.0427032411,-0.397731841,0
-0.0256084353,0.103529498,4.37089825,0
-0.00635134149,-0.0283835717,-139.398926,0
-0.0107302703,0.0112231607,-9.19274235,0
0.0237282999,-0.048261553,34.8472328,0
0.0335590057,-0.0014441997,90.481842,0
0.0365727581,0.0132407714,36.2587166,0
-0.161394358,0.27604273,-42.7904549,0
0.0345558971,-0.0205250829,-122.545448,0
-0.0250688642,-0.0126175461,19.8862896,0
-0.013570711,0.0222873706,-109.786057,0
-0.103258371,0.0374194942,-3.06736803,0
-0.0231005941,0.0521179698,-60.7784691,0
-0.022554718,0.0325350612,42.6981735,0
-0.0339440964,0.0268397685,-59.538044,0
-0.0982068628,-0.0374002121,3.64387417,0
0.102628298,0.0311689135,11.1271315,0
-0.00961610023,0.0622665882,-48.2966118,0
-0.0952296928,-0.00936121028,-64.7423096,0
0.047879003,-0.0178675726,-56.9158516,0
0.0520016216,0.0117797786,-79.3509979,0
0.0378300883,-0.0311998893,105.655586,0
